const,IDL,Log_Personal,Log_Capital,Prop_Calificado,Edad_Empresa,Margen_ValAg,Apalancamiento,Pct_Capital_Ext,Pct_Servicios,tic4_4c,tic7_4,tic3_1,MacroSector_2.0,MacroSector_3.0,MacroSector_4.0,MacroSector_5.0,Region_2.0,Region_3.0,Region_4.0
1.0,-0.3620816244149099,3.912023005428146,11.696648250468897,0.12244897959183673,24,0.5288796456950516,0.5604774365527234,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,0.4951843158227612,3.6635616461296463,13.332652324332335,0.5789473684210527,24,0.5962159334788966,0.546397201234003,1.0,0.006380076721791164,1.0,2.0,1.0,0,1,0,0,0,0,0
1.0,-0.22256012093985403,4.430816798843313,12.11926039438728,0.012048192771084338,23,0.7339053558721398,0.3550162967339382,0.0,0.009930831134501083,1.0,1.0,1.0,0,1,0,0,1,0,0
1.0,-0.5456760444955843,4.343805421853684,11.765218639269147,0.0,24,0.5822688547119373,0.6575735557009407,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,0.40216889082786866,3.6888794541139363,12.011924350839639,0.4358974358974359,23,0.7904357400067356,0.5443531137036587,0.8,0.003199064585026329,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.5076948392689137,3.7376696182833684,10.619903965523049,0.04878048780487805,23,0.6261063836394976,0.7925136187512213,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,0.9166641248814265,4.653960350157523,12.365709471427614,0.08653846153846154,23,0.2615175709145999,0.6107595067700451,0.0,6.631374595575887,1.0,2.0,1.0,0,0,0,1,1,0,0
1.0,-0.5459253834496782,4.30406509320417,11.262213770859855,0.1095890410958904,24,3.316115076789963,0.9320979918072608,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,0.02848778468421118,6.892641641172089,11.299395664891055,0.14735772357723578,24,0.2547942235163014,0.6570921971538307,1.0,0.0,1.0,2.0,2.0,0,0,0,0,1,0,0
1.0,0.025567349598646,4.634728988229636,12.793193511495314,0.0784313725490196,24,0.20950799420444444,0.6468938744408096,0.0,0.13348685407630292,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,0.0033795286441430927,5.231108616854587,12.222650888642287,0.1989247311827957,23,0.6943343703266546,0.4082821578584655,1.0,0.055773411803954884,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.21195530531470885,3.091042453358316,11.532524056513221,0.6190476190476191,23,0.7378970450995846,0.7927568079449294,0.0,0.009955318249209026,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.39464668289126725,7.823245690685523,10.948062909156189,0.09571485782939528,23,0.24586840357266704,0.587442976892652,1.0,0.0008128726251458723,1.0,2.0,1.0,0,0,0,0,1,0,0
1.0,-0.3948587171111937,5.82600010738045,11.622526400403613,0.023668639053254437,23,0.5940256117586588,0.20169203040068587,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.15948984001540867,4.406719247264253,12.226404181585952,0.654320987654321,23,0.4892211276863865,0.625245385482712,0.0,0.00017513079323431885,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.56923163743284,3.4657359027997265,12.220263573096608,0.0,23,0.5307375654582677,0.6323564302274918,0.0,0.018288869602486497,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,0.07522578551026987,3.912023005428146,12.654063178130261,0.061224489795918366,23,0.19886240890618895,0.4206755563773046,0.0,0.0001878481593411186,1.0,2.0,2.0,0,0,0,0,1,0,0
1.0,-0.40576509027861535,5.5093883366279774,12.246611536565785,0.3130081300813008,23,0.6015108105849172,0.57789062673983,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.5755651459836151,4.875197323201151,11.197286892571356,0.06153846153846154,23,0.7023075790985788,0.6448784414500095,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.5000546708765936,5.488937726156687,10.857321322301091,0.46473029045643155,23,0.4040198936254574,0.7071068150020079,0.0,0.0,1.0,2.0,1.0,0,0,0,0,1,0,0
1.0,-0.33645329885862363,2.70805020110221,11.824919415521297,0.21428571428571427,23,-0.18196342299114954,0.7921583861892062,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,0.3710188874849641,3.6375861597263857,13.117510323065702,0.2702702702702703,23,0.6098655341280397,0.21253564357839283,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.13268904381472346,4.736198448394496,12.520238096148779,0.7699115044247787,22,0.6586031697790593,0.9335233431260911,0.0,0.006103371836517713,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.14408039141859513,4.48863636973214,12.297251161257506,0.4431818181818182,22,0.38020565858343264,0.9824413145832115,0.2,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.5880547380949774,4.290459441148391,11.003404314083486,0.20833333333333334,22,0.334478869392846,0.7160055548787014,0.0,0.9428441750618187,1.0,2.0,2.0,0,0,1,0,1,0,0
1.0,-0.20249097833690674,4.3694478524670215,11.23986351711789,0.1282051282051282,22,0.4843740989261394,0.4024963957683844,0.0,0.006280544513352898,1.0,2.0,1.0,0,0,0,0,1,0,0
1.0,-0.44502415325228883,3.5553480614894135,13.076273118150429,0.23529411764705882,22,0.19190662818860305,0.867025530155017,0.0,0.0,2.0,2.0,2.0,0,1,0,0,1,0,0
1.0,0.5050665588300609,3.784189633918261,11.441476423419475,0.6046511627906976,22,0.12871615333009673,0.629322246215447,0.0,640.1342347162104,2.0,2.0,1.0,0,0,0,1,1,0,0
1.0,-0.14499150237668346,5.7899601708972535,12.236666679201496,0.3220858895705521,22,0.40045915382464353,0.5675658508698044,0.0,0.010149238385828954,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.15566420915875936,6.376726947898627,13.123696365922665,0.044293015332197615,22,0.44800714830963567,0.7490376684197231,1.0,0.009424628964447885,1.0,2.0,1.0,0,1,0,0,0,0,0
1.0,1.20242949814375,2.6390573296152584,14.705840655956449,0.7692307692307693,22,0.664862559395583,0.7416170473832736,0.0,0.040163245887911744,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.49008414982010634,3.6635616461296463,10.0798704577625,0.05263157894736842,22,0.5150667269582291,0.9541675031602913,0.0,0.0,2.0,2.0,2.0,0,1,0,0,0,0,0
1.0,-0.37046538187829164,4.61512051684126,11.812734902755603,0.57,22,0.6851182118977722,0.6139862607325061,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.1930690129307582,3.784189633918261,12.43233551276249,0.13953488372093023,22,0.6430698059929042,0.43833890571391104,0.0,0.011321555126876479,1.0,1.0,1.0,0,1,0,0,1,0,0
1.0,-0.2875633617411525,3.8918202981106265,11.762300768993983,0.7708333333333334,22,0.49414835294844245,0.690856208168782,0.0,0.11605301974798549,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.6418735626842405,4.634728988229636,11.123374812167464,0.08823529411764706,21,0.09518489727928929,0.914746340343628,0.0,0.0,2.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.5745409621706714,5.4638318050256105,11.475410672927035,0.1276595744680851,21,0.6777654418965925,0.7673695362110732,0.0,0.0,2.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.1825257408170565,3.6635616461296463,12.479733490221015,0.07894736842105263,21,0.634107019509305,0.16065042700785262,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,0.09034602252786425,2.833213344056216,13.879488433688321,0.375,21,0.5186554796369753,0.7470491001246696,0.0,0.11117291125559238,2.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.48641077154476153,6.133398042996649,11.5696186655428,0.12391304347826088,21,0.46424867863041436,0.5188756005230516,0.0,0.11936087016343674,1.0,2.0,2.0,1,0,0,0,0,0,0
1.0,-0.25726393714559026,3.713572066704308,12.490548050866096,0.15,22,0.3587804560280325,0.4489293510815965,0.0,0.0,2.0,2.0,1.0,0,0,0,0,1,0,0
1.0,-0.40683443138070063,4.718498871295094,11.365247425968448,0.009009009009009009,21,0.8096053358161753,0.2843830647944639,0.0,0.009343814954609902,1.0,1.0,1.0,0,1,0,0,1,0,0
1.0,-0.011354700172472823,2.995732273553991,13.253302254467876,1.0,21,0.5723138733811358,0.8799148177216151,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.527983014881865,2.995732273553991,12.060000387558695,0.15789473684210525,21,0.2684083868420877,0.6830716089297445,0.0,0.0,2.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.4988931453150598,4.343805421853684,10.525238717912337,0.19736842105263158,21,0.7313866597552084,0.8280790984604198,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.548390599752419,4.9344739331306915,10.152522855792931,0.11594202898550725,21,0.49842564623878105,0.8549091828361846,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.07245403381141496,2.302585092994046,14.116773244996237,0.7777777777777778,21,0.5757521429361999,0.9328358024904493,0.0,0.014552785033639144,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.28715228847205654,3.7376696182833684,11.584828569163689,0.04878048780487805,21,0.179755309601937,0.6848077421129698,0.0,0.0,1.0,2.0,1.0,0,0,0,0,1,0,0
1.0,-0.5652374949518255,4.912654885736052,10.682324202800515,0.1037037037037037,21,0.7485920869346121,0.878976038043227,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.5574323750674505,4.2626798770413155,12.243891277325504,0.11428571428571428,21,0.20009944412707487,0.9118615250974412,1.0,3.799407430243224e-05,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,0.4948975278006751,3.7612001156935624,12.601915015946068,0.7142857142857143,21,0.30850653576842285,0.728863245698294,1.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.07202876219296739,3.4657359027997265,12.611956590645056,0.3870967741935484,21,0.7242950702309698,0.6102266101238571,0.0,0.027070855738105918,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.31840148784236844,4.394449154672439,12.712282118748464,0.0375,21,0.5404078797346986,0.7502391615540112,0.4,0.0,1.0,2.0,1.0,0,0,0,0,1,0,0
1.0,-0.3481778027610876,4.867534450455582,11.666057952196681,0.14728682170542637,20,0.3259914088761789,0.7358668746763706,0.0,0.0,1.0,1.0,2.0,0,0,0,0,1,0,0
1.0,-0.25867168186324907,4.174387269895637,11.524543958122107,0.109375,20,0.6765434787117112,0.511837408459475,0.0,0.0,1.0,2.0,1.0,0,1,0,0,0,0,0
1.0,0.09312544154296773,4.356708826689592,12.626434938803424,0.22077922077922077,20,0.2520523178438847,0.585478318754973,0.0,0.07276994185596018,1.0,2.0,2.0,1,0,0,0,1,0,0
1.0,-0.3488586550814562,3.4011973816621555,12.421494460827944,0.4482758620689655,20,0.2843114453979968,0.5844721667609092,0.0,0.010382111956006638,1.0,1.0,1.0,0,1,0,0,1,0,0
1.0,-0.42560672887427353,2.6390573296152584,12.98119941419558,0.46153846153846156,20,0.3523447250709607,0.8575162085537792,0.0,0.0037104365962591077,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,0.23049930995365545,5.3471075307174685,12.626425234776415,0.06220095693779904,20,0.10711872885962595,0.5538674214807463,1.0,0.008316151698991858,1.0,1.0,2.0,0,0,0,0,1,0,0
1.0,-0.20192894661257432,4.962844630259907,12.053844822401253,0.04225352112676056,20,0.5939268013151532,0.8228202729954053,0.0,0.006509719092933911,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.10971804780461225,4.553876891600541,11.682012489992433,0.07446808510638298,20,0.3002449429729596,0.914390684397325,1.0,0.014741324194491303,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,0.8529550876516498,3.1780538303479458,13.540823681007305,0.7391304347826086,20,0.05070139136194826,0.9253325506805,0.0,0.005122541303663455,1.0,2.0,2.0,0,0,1,0,1,0,0
1.0,0.3634521673315856,5.062595033026967,12.514660520745092,0.12738853503184713,20,0.09883951995269553,0.7777609490533538,0.0,0.0,1.0,2.0,2.0,0,0,0,0,1,0,0
1.0,-0.5326158436364447,4.2626798770413155,11.056417106398895,0.7285714285714285,20,0.5081514132427248,0.5256681216641275,0.0,0.01790463799979321,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.5317354533196135,3.4965075614664802,11.597268336748083,0.15625,20,0.5440079126447965,0.6017131906430827,0.0,0.0017366561669767578,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.4712684004613485,3.6888794541139363,10.396527482857449,0.07692307692307693,20,0.7908228339627476,0.5668473443358255,0.0,0.0,2.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.44838346961009623,3.6109179126442243,11.900171724276012,0.1388888888888889,20,0.4881070727153699,0.8163707764282817,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.599018721298399,6.095824562432225,8.769003609039277,0.09480812641083522,20,0.5570965885641149,0.46447572983547264,0.15,21.902057931918645,1.0,2.0,1.0,0,0,0,1,1,0,0
1.0,-0.3539862998407409,4.5217885770490405,10.889538041252656,0.18681318681318682,20,0.3618082091708652,0.62706909228354,0.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0
1.0,-0.16429912147503,4.143134726391533,11.924916758013307,0.12903225806451613,20,0.7369687401108955,0.7577572715239995,0.0,0.002464485425163044,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,0.42201996023183325,2.3978952727983707,14.209742610880054,0.7,19,0.22390940947576413,0.8930011298885004,0.0,0.10145982775508097,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,1.1933884970402149,1.791759469228055,14.840607478341482,0.8,19,-0.09882347963711435,0.8427602187385174,0.0,0.04500167417223952,2.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.25377039112959293,4.59511985013459,11.74534520603354,0.21428571428571427,19,0.7732288713379236,0.5050125913291941,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.570513532780481,4.30406509320417,11.174057374279993,0.2602739726027397,19,0.3819220921869076,0.866917672661141,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.31041579429665006,4.8283137373023015,11.502491298539114,0.06451612903225806,19,0.2696229817906688,0.6843796819617372,0.0,0.12334310581000854,2.0,2.0,1.0,0,0,1,0,1,0,0
1.0,0.2371631248561406,2.70805020110221,13.101537881442027,0.42857142857142855,19,0.6049452876022375,0.5784788311649478,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.4636437182461667,4.04305126783455,12.076080695966077,0.25,19,0.6399667782770045,0.8361533843662822,0.0,0.003179308596022728,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.6067784751718102,4.875197323201151,11.227995192584887,0.15384615384615385,19,0.4639356871178935,0.528256513395011,0.0,0.055358315260410365,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.25139676829506846,5.393627546352362,10.818437294360697,0.3105022831050228,19,0.6981573254594006,0.7055362146890743,1.0,0.0,2.0,2.0,1.0,0,1,0,0,1,0,0
1.0,1.8385672605365047,3.1354942159291497,13.151582669238508,0.22727272727272727,19,0.39827066367305064,0.8271630597277164,1.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.49511404938009707,4.709530201312334,12.159782936705964,0.01818181818181818,19,0.48259817778619074,0.7027335323139405,0.0,0.0040337190111867935,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.6316774055185499,6.513230110912307,8.880854727161932,0.014858841010401188,19,0.6834548492594664,0.8474130986640354,0.5,4.860013012361744,1.0,2.0,2.0,0,0,0,1,1,0,0
1.0,-0.1449326288128463,6.115892125483034,12.34408229362641,0.07300884955752213,19,0.24089692012902142,0.676010355188708,1.0,0.00153772026311129,1.0,1.0,1.0,0,0,0,0,1,0,0
1.0,0.15160494401512992,3.8501476017100584,11.649369432579464,1.0,19,0.22219563670429537,0.7591970383301365,0.8,1145.6766797271803,2.0,2.0,1.0,0,0,0,1,1,0,0
1.0,-0.36922042852056336,5.3471075307174685,11.82401146846094,0.009569377990430622,19,0.6679248686656919,0.5242536380150289,0.0,0.0026440361896568287,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.07671238994672688,6.270988431858299,11.559291444981913,0.13825757575757575,19,0.09862942354659528,0.7928013979435365,0.0,0.060799939787194286,1.0,1.0,1.0,0,0,0,0,1,0,0
1.0,1.0208366883461442,3.6375861597263857,12.696438827425592,0.32432432432432434,19,0.2426535070711747,0.37088591766294726,0.0,0.0,1.0,2.0,2.0,0,0,0,0,1,0,0
1.0,-0.6161965568293484,4.875197323201151,10.77940666922326,0.14615384615384616,20,0.38342340146415277,0.8787756414271368,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,0.245689152481783,1.9459101490553132,12.605952183343726,0.16666666666666666,18,0.28934322413059904,0.5532227391774601,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,5.914200771865216,0.6931471805599453,17.115238215383865,1.0,18,0.5502317235328948,0.7171556954546268,0.0,0.0013048030908362604,2.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.5062978252390555,3.295836866004329,11.768341385151965,0.038461538461538464,18,0.6323265201427133,0.8114676589494633,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,0.16411108369218952,3.6635616461296463,11.742605292424471,0.21052631578947367,18,0.2839852534996651,0.7022579061644877,0.0,0.0,1.0,2.0,2.0,0,0,0,0,1,0,0
1.0,0.06686581609206055,1.791759469228055,13.029784384511219,0.0,18,0.05659010550253135,0.831718107293836,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.07823616666698424,4.127134385045092,11.776692905937319,0.5245901639344263,18,0.6708890170082363,0.5138350303749846,0.0,0.04916726641022459,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.4355333164366525,6.535241271013659,11.57590187456814,0.0755813953488372,18,0.21399840205005033,0.9143502726779046,0.0,0.15279861180043805,1.0,2.0,2.0,0,0,1,0,1,0,0
1.0,-0.6192043892601362,4.31748811353631,9.953250859522074,0.3108108108108108,19,0.7500498881586802,0.7831596096021766,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.07468252983177778,2.9444389791664403,11.87820572121865,0.05555555555555555,18,0.6390516246763477,0.5129648207881297,0.0,0.0,2.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.6192118587327045,4.663439094112067,10.955528380557487,0.10476190476190476,18,0.6620523236470166,0.7640042226945887,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.5648124254643523,4.532599493153256,9.691611802185662,0.13043478260869565,18,0.5363976344386054,0.7982497507705288,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,0.34692804748674944,2.9444389791664403,12.131099127959898,0.5555555555555556,18,0.8096972903268471,0.8183225661964098,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.138343735593081,3.912023005428146,11.709897175481391,0.2857142857142857,17,0.644621001684585,0.6938740964897344,0.0,0.0,1.0,1.0,2.0,0,1,0,0,1,0,0
1.0,-0.1655966673105208,6.6039438246004725,12.980041673845813,0.023066485753052916,17,0.686195436560257,0.5515002246860501,1.0,2.4358574410538,1.0,2.0,2.0,0,0,0,1,1,0,0
1.0,-0.4148648841964763,3.1780538303479458,11.480215407081873,0.5652173913043478,17,0.13525564559772515,0.701437266870354,1.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.476840377497153,4.6913478822291435,10.954142108245566,0.5,17,0.43858445083532466,0.20720428854068512,0.0,3.7248803999454534,1.0,1.0,2.0,0,0,0,1,1,0,0
1.0,-0.18601427626185194,4.454347296253507,11.822893669960003,0.788235294117647,17,0.6556875670544932,0.6791700679802497,0.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0
1.0,0.12760566388286593,2.8903717578961645,12.751067614523716,0.35294117647058826,17,0.4184712013917673,0.6688243205308937,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,0.5219981396049984,7.098375638590786,12.761762666108982,0.30851943755169564,17,0.3338876195923686,0.8345419941835559,0.05,0.003493077803549949,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.35222608246715825,3.367295829986474,12.281694993397132,0.03571428571428571,17,0.45639435765971686,0.6041893871750122,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,0.11087502592991351,3.6635616461296463,13.395929724331946,0.5789473684210527,17,0.4514790629488426,0.587893111151404,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.23089837036644362,4.634728988229636,11.576752703794735,0.43137254901960786,17,0.24007353307403567,0.8351692147339232,0.0,0.0,1.0,2.0,1.0,0,0,0,0,1,0,0
1.0,-0.3515219731937803,3.713572066704308,11.350183863624094,0.15,17,0.4902395658585089,0.49061147569003677,0.76,0.02602140013888195,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.3910123950749782,3.367295829986474,12.89430796117982,0.10714285714285714,16,0.3034161207196591,0.4572716928183827,0.0,0.0,2.0,2.0,2.0,0,1,0,0,1,0,0
1.0,0.062297937980423046,4.727387818712341,12.783481665327123,0.10714285714285714,16,0.12749346950931248,0.6779395105081305,0.92,0.0,1.0,2.0,2.0,0,0,0,0,1,0,0
1.0,-0.5041290706588105,4.418840607796598,11.993391926535978,0.036585365853658534,16,0.4975994032319302,0.7705756962767362,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.4951389181135971,4.7535901911063645,11.36850056790003,0.12173913043478261,16,0.5543001690775954,0.8730952670875897,0.0,0.0,1.0,1.0,1.0,0,1,0,0,1,0,0
1.0,0.21190335329138027,3.9318256327243257,12.682753867445111,0.36,16,0.17762080810543682,0.9148948705944174,1.0,0.0,1.0,2.0,1.0,0,0,0,0,1,0,0
1.0,-0.2819012512987399,3.1354942159291497,12.292299548233629,0.45454545454545453,16,0.301332258412387,0.6025661073505061,0.0,0.0,2.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.43141061209983483,6.956545443151569,10.771169097190514,0.0667302192564347,16,0.11821393916518966,0.5456779115720373,1.0,0.0,1.0,2.0,1.0,0,0,0,0,1,0,0
1.0,-0.0034143353303202617,3.9512437185814275,12.630734597074422,0.7058823529411765,15,0.7195812717915517,0.6476612890919488,0.75,0.1511674731797936,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.47183256302827986,5.087596335232384,8.734267180020701,0.024844720496894408,15,0.19416396116705067,0.0,0.0,0.0,1.0,2.0,2.0,0,0,0,0,1,0,0
1.0,-0.3570995596762861,4.709530201312334,11.769953489026397,0.15454545454545454,15,0.6360619942357545,0.9050964282713778,0.0,0.004975339594975237,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.614616035541949,4.770684624465665,11.126042783001937,0.042735042735042736,15,0.38825146993728527,0.8733765314432178,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.36107637721905195,4.948759890378168,12.224945428890736,0.10714285714285714,15,0.6918870177652218,0.6355852225517707,0.0,11.73135303859179,1.0,2.0,2.0,0,0,0,0,1,0,0
1.0,-0.20906073894176677,3.6109179126442243,11.023936074702195,0.16666666666666666,15,0.5234054431147995,0.29069657359480605,0.0,0.0,1.0,2.0,1.0,0,1,0,0,0,0,1
1.0,-0.5754771257192698,4.0943445622221,10.779326630909846,0.3389830508474576,15,0.47005857482832863,0.8736155087028192,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,-0.30353718579092426,4.04305126783455,8.449762874015756,0.44642857142857145,15,0.6823655654980549,28.4087455958668,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.18916721971651612,4.189654742026425,12.251223374469433,0.4307692307692308,15,0.6458704253896611,0.28236191326588944,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.4228760676084098,4.653960350157523,11.176690469435892,0.11538461538461539,15,0.3952694271265154,0.6965890692481929,0.0,0.0,1.0,2.0,2.0,0,0,0,0,1,0,0
1.0,-0.3525233143944416,1.6094379124341003,12.572337706938171,0.0,15,0.6355579846001647,0.800361567114379,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.4966917413987827,3.7612001156935624,10.817115695244627,0.09523809523809523,14,0.622519580414677,0.9210418005571116,0.0,0.0,1.0,2.0,1.0,0,1,0,0,1,0,0
1.0,0.8829117840066568,3.2188758248682006,12.497414263668885,0.5833333333333334,14,0.6113121420864802,0.8519640566425467,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.4496701573661838,4.6443908991413725,12.303078298064092,0.0970873786407767,14,0.43485639332783244,0.7869394818098885,0.0,0.0,1.0,2.0,2.0,0,1,0,0,1,0,0
1.0,-0.11411401192534573,3.912023005428146,12.172338145347483,0.3469387755102041,14,0.27439638383874715,0.6125359859932599,0.0,69.2462648826106,1.0,2.0,1.0,0,0,0,1,1,0,0
1.0,-0.44264381124316937,2.833213344056216,0.0,0.0,27,0.15823775372582022,0.0,0.0,0.0,2.0,2.0,2.0,0,1,0,0,0,0,0
1.0,-0.5961587052759103,3.044522437723423,11.555770851052413,0.1,21,0.7532701055801424,0.8433696617011563,0.0,0.0,1.0,2.0,2.0,0,1,0,0,0,0,0
1.0,-0.5408120688065245,2.302585092994046,11.326069643919576,0.0,18,0.5570406169937868,0.772970192794516,0.0,0.0,1.0,2.0,2.0,0,1,0,0,0,0,0
1.0,-0.6723463489029058,3.1780538303479458,12.000304972858972,0.0,22,0.9235621355232797,0.6052024861135554,0.0,0.0,1.0,2.0,2.0,0,1,0,0,0,0,0
1.0,-0.5606382457642631,6.161207321695077,10.815952752282774,0.08668076109936575,49,0.5177029642524683,0.5933001788768443,0.0,0.0031899411054401926,1.0,2.0,1.0,0,0,0,0,0,0,0
1.0,-0.5864107831413607,3.4011973816621555,11.2053071287071,0.034482758620689655,48,0.49533493612101587,0.10986525105779021,0.0,0.05615083142740449,1.0,2.0,2.0,0,1,0,0,0,0,0
1.0,-0.14022499727381538,5.659482215759621,11.394675121716082,0.17132867132867133,40,0.20066029285793152,0.5495820375702394,0.0,0.0010735186595074058,1.0,2.0,1.0,0,0,0,0,0,0,0
1.0,-0.1684332158561497,5.733341276897746,11.931325579979053,0.12987012987012986,38,0.39123455072280156,0.3305820702648658,0.05,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0
1.0,-0.3260301944009062,4.5217885770490405,13.033531202909405,0.2967032967032967,38,0.2652988998728864,0.5437580071410301,0.0,0.1924034870898834,1.0,2.0,1.0,0,1,0,0,0,0,0
1.0,-0.36640990297496784,4.653960350157523,12.54662090453351,0.4230769230769231,36,0.6745424953569017,0.5848176835517916,0.0,0.05787887157728514,2.0,2.0,2.0,0,1,0,0,0,0,0
1.0,-0.6720177740454609,5.389071729816501,10.162530322468639,0.19724770642201836,25,0.7494229191566016,0.525732135690877,0.0,0.0,1.0,2.0,1.0,0,0,0,0,0,0,0
1.0,-0.441083607039354,3.828641396489095,11.890797966976105,0.17777777777777778,24,0.7603938843694203,0.10832315121672931,0.0,0.008143140526388913,1.0,2.0,2.0,0,1,0,0,0,0,0
1.0,-0.39968827889045366,4.9344739331306915,10.664929607416482,0.13043478260869565,24,0.8353144506403094,0.8029699048446698,0.0,0.0,1.0,2.0,2.0,0,1,0,0,0,0,0
